Date,Open,High,Low,Close,Adj Close,Volume
1996-03-07,15.809308052062988,16.08422088623047,15.655784606933594,15.73076057434082,9.960281372070312,427205153
1996-03-08,15.530823707580566,15.709339141845703,15.334458351135254,15.64864444732666,9.90828800201416,323413587
1996-03-11,15.423714637756348,15.74504280090332,15.363019943237305,15.698629379272461,9.939936637878418,315545910
1996-03-12,15.673636436462402,16.99464988708496,15.602230072021484,16.505516052246094,10.450835227966309,401505664
1996-03-13,16.066370010375977,16.29844093322754,15.870002746582031,16.22346305847168,10.272246360778809,288857711
1996-03-14,16.209182739257812,16.380556106567383,16.102073669433594,16.219892501831055,10.269988059997559,298805742
1996-03-15,16.134206771850586,16.18419075012207,15.566527366638184,15.687917709350586,9.933155059814453,311222050
1996-03-18,15.527254104614258,15.566527366638184,14.916731834411621,14.973856925964355,9.481030464172363,333659911
1996-03-19,14.923871994018555,15.195216178894043,13.745672225952148,14.052718162536621,8.897790908813477,518646232
1996-03-20,14.052718162536621,14.052718162536621,14.052718162536621,14.052718162536621,8.897790908813477,0
1996-03-21,14.638248443603516,15.216636657714844,14.638248443603516,15.05954360961914,9.535286903381348,335229806
1996-03-22,14.77748966217041,14.77748966217041,14.17410945892334,14.44902229309082,9.148719787597656,337412392
1996-03-25,14.63467788696289,14.716794967651367,14.156256675720215,14.363334655761719,9.094467163085938,228583441
1996-03-26,14.281217575073242,14.566842079162598,13.81707763671875,14.270506858825684,9.035689353942871,266190177
1996-03-27,14.781060218811035,14.991707801818848,14.713225364685059,14.77748966217041,9.356695175170898,188614862
1996-03-28,14.816762924194336,15.045263290405273,14.766778945922852,14.97028636932373,9.478771209716797,179704557
1996-03-29,14.952434539794922,15.048832893371582,14.7239351272583,14.77034854888916,9.352174758911133,162979093
1996-04-01,14.834614753723145,14.959575653076172,14.709653854370117,14.909590721130371,9.440339088439941,123754849
1996-04-02,14.941723823547363,15.138091087341309,14.798912048339844,14.948864936828613,9.465208053588867,183712619
1996-04-03,15.284473419189453,15.452278137207031,15.038122177124023,15.073824882507324,9.544330596923828,148516042
1996-04-04,14.923871994018555,14.945294380187988,14.7382173538208,14.895310401916504,9.431297302246094,120920356
1996-04-05,14.895310401916504,14.895310401916504,14.895310401916504,14.895310401916504,9.431297302246094,0
1996-04-08,15.084535598754883,15.223777770996094,14.988138198852539,15.145231246948242,9.589539527893066,114054696
1996-04-09,15.334458351135254,15.50940227508545,15.084535598754883,15.16308307647705,9.600845336914062,160092085
1996-04-10,15.352309226989746,15.420145034790039,15.095247268676758,15.1559419631958,9.596321105957031,142551564
1996-04-11,15.013130187988281,15.102388381958008,14.913162231445312,14.998848915100098,9.496855735778809,108242166
1996-04-12,14.998848915100098,15.530823707580566,14.931013107299805,15.40943431854248,9.756827354431152,170554078
1996-04-15,15.709339141845703,16.119924545288086,15.677206993103027,15.80573844909668,10.007756233215332,238306001
1996-04-16,15.852151870727539,16.04851722717285,15.709339141845703,15.84144115447998,10.030362129211426,194468704
1996-04-17,16.280588150024414,16.691173553466797,16.127065658569336,16.51622772216797,10.45761775970459,205004220
1996-04-18,17.030351638793945,17.51234245300293,16.898250579833984,17.423086166381836,11.031814575195312,343119889
1996-04-19,17.565898895263672,17.887224197387695,17.390953063964844,17.53376579284668,11.101893424987793,328964234
1996-04-22,17.708709716796875,17.744413375854492,16.887540817260742,16.976797103881836,10.749238967895508,288928433
1996-04-23,16.819704055786133,17.04820442199707,16.60191535949707,16.862548828125,10.676900863647461,285128337
1996-04-24,17.644445419311523,18.429912567138672,17.58017921447754,18.2299747467041,11.542713165283203,267449873
1996-04-25,18.351364135742188,18.744098663330078,16.99464988708496,17.301694869995117,10.95495319366455,310110100
1996-04-26,17.2802734375,17.669437408447266,16.851837158203125,17.455217361450195,11.052162170410156,316266437
1996-04-29,17.2802734375,17.369531631469727,16.976797103881836,17.312406539916992,10.961738586425781,210542263
1996-04-30,17.2802734375,17.85152244567871,17.17316436767578,17.469499588012695,11.061203956604004,214680565
1996-05-01,19.065425872802734,19.272502899169922,18.86905860900879,18.997589111328125,12.028746604919434,247735169
1996-05-02,18.851207733154297,19.10826873779297,18.565582275390625,19.011871337890625,12.037790298461914,253483978
1996-05-03,18.847637176513672,18.958316802978516,18.494176864624023,18.579864501953125,11.764256477355957,246763963
1996-05-06,18.137147903442383,18.23711585998535,17.444507598876953,17.537334442138672,11.104153633117676,295531511
1996-05-07,17.51234245300293,17.883655548095703,17.444507598876953,17.751554489135742,11.23979377746582,274304331
1996-05-08,17.423086166381836,18.101444244384766,17.208866119384766,17.847951889038086,11.300827026367188,392829934
1996-05-09,17.51234245300293,17.880084991455078,17.315977096557617,17.41237449645996,11.025032997131348,304698797
1996-05-10,16.99464988708496,17.32668685913086,16.891109466552734,17.230289459228516,10.90974235534668,303144307
1996-05-13,17.458789825439453,17.701568603515625,17.35881996154785,17.594459533691406,11.140323638916016,199185389
1996-05-14,17.565898895263672,18.201412200927734,17.476640701293945,18.08359146118164,11.450031280517578,325507946
1996-05-15,17.7979679107666,18.279958724975586,17.42665672302246,18.122865676879883,11.474896430969238,458621240
1996-05-16,18.333513259887695,18.601285934448242,18.10501480102539,18.226404190063477,11.540451049804688,344271751
1996-05-17,17.85152244567871,18.06574058532715,17.76583480834961,17.865802764892578,11.312127113342285,282644656
1996-05-20,17.637304306030273,17.66586685180664,17.251710891723633,17.305265426635742,10.957213401794434,163057518
1996-05-21,17.20172691345215,17.423086166381836,17.101757049560547,17.244569778442383,10.918784141540527,228120595
1996-05-22,17.423086166381836,17.508773803710938,17.283843994140625,17.337398529052734,10.977560043334961,159668452
1996-05-23,17.223148345947266,17.2945556640625,17.108898162841797,17.1945858001709,10.88713550567627,147343873
1996-05-24,17.35881996154785,17.408803939819336,17.2659912109375,17.355249404907227,11.485124588012695,118389760
1996-05-27,17.208866119384766,17.208866119384766,16.816133499145508,16.844696044921875,11.147254943847656,192932421
1996-05-28,16.49480628967285,16.49480628967285,16.105642318725586,16.29844093322754,10.78576374053955,272773649
1996-05-29,16.641189575195312,17.458789825439453,16.641189575195312,17.22671890258789,11.400062561035156,257321886
1996-05-30,17.351680755615234,17.40166473388672,16.80185317993164,16.912532806396484,11.19214916229248,264051704
1996-05-31,17.15531349182129,17.17316436767578,16.858978271484375,17.019641876220703,11.263029098510742,222974676
1996-06-03,17.351680755615234,17.601600646972656,17.244569778442383,17.54090690612793,11.607986450195312,244481244
1996-06-04,17.847951889038086,17.955060958862305,16.976797103881836,17.290983200073242,11.442593574523926,359600976
1996-06-05,17.494491577148438,17.494491577148438,17.02678108215332,17.18030548095703,11.369349479675293,166900328
1996-06-06,17.41951560974121,17.780115127563477,17.351680755615234,17.462358474731445,11.55600357055664,165519493
1996-06-07,17.216007232666016,17.530195236206055,17.191015243530273,17.448078155517578,11.546554565429688,111980643
1996-06-10,17.38738250732422,17.458789825439453,17.208866119384766,17.290983200073242,11.442593574523926,90766766
1996-06-11,17.208866119384766,17.315977096557617,17.058914184570312,17.15531349182129,11.352811813354492,122847363
1996-06-12,17.423086166381836,17.59803009033203,17.28741455078125,17.415945053100586,11.525290489196777,100177728
1996-06-13,17.38738250732422,17.483781814575195,17.290983200073242,17.348108291625977,11.480398178100586,58473303
1996-06-14,17.423086166381836,17.565898895263672,17.3659610748291,17.530195236206055,11.6008939743042,61335103
1996-06-17,17.583749771118164,17.583749771118164,17.248140335083008,17.290983200073242,11.442593574523926,53921870
1996-06-18,17.208866119384766,17.208866119384766,16.644758224487305,16.8482666015625,11.149618148803711,95575180
1996-06-19,16.851837158203125,16.923242568969727,16.212751388549805,16.3448543548584,10.81647777557373,119619347
1996-06-20,16.209182739257812,16.441251754760742,16.03066635131836,16.36984634399414,10.833015441894531,142321892
1996-06-21,16.273448944091797,16.380556106567383,15.823589324951172,15.916417121887207,10.532951354980469,176531159
1996-06-24,15.787885665893555,15.923558235168457,15.537964820861816,15.780746459960938,10.443168640136719,153797804
1996-06-25,15.852151870727539,15.923558235168457,15.138091087341309,15.44870662689209,10.22343635559082,174599951
1996-06-26,15.54510498046875,15.54510498046875,15.077396392822266,15.152372360229492,10.027332305908203,148061599
1996-06-27,15.013130187988281,15.566527366638184,14.827473640441895,15.423714637756348,10.206896781921387,269399287
1996-06-28,15.566527366638184,15.83430004119873,15.105957984924316,15.252341270446777,10.093486785888672,379737213
1996-07-01,15.070255279541016,15.54510498046875,14.745356559753418,14.906021118164062,9.864304542541504,276750901
1996-07-02,14.916731834411621,15.05954360961914,14.49543571472168,14.59183406829834,9.656386375427246,284038794
1996-07-03,14.388326644897461,14.420459747314453,13.460047721862793,13.613571166992188,9.009005546569824,322739975
1996-07-04,13.370789527893066,13.981311798095703,13.153000831604004,13.563586235046387,8.975926399230957,403387857
1996-07-05,13.692116737365723,13.81707763671875,13.177993774414062,13.360078811645508,8.841252326965332,297643376
1996-07-08,13.634992599487305,14.781060218811035,13.320805549621582,13.463618278503418,8.909770965576172,173933341
1996-07-09,13.3565092086792,14.781060218811035,12.28184700012207,12.803112030029297,8.47266674041748,270917365
1996-07-10,12.353253364562988,12.849526405334473,12.28898811340332,12.585323333740234,8.328546524047852,239983029
1996-07-11,12.745986938476562,13.031611442565918,12.53533935546875,12.617456436157227,8.349808692932129,229122611
1996-07-12,12.531767845153809,12.5639009475708,12.03549575805664,12.1461763381958,8.037931442260742,344488119
1996-07-15,12.067628860473633,13.424345016479492,11.860550880432129,12.820962905883789,8.484482765197754,724444502
1996-07-16,14.281217575073242,15.505831718444824,14.281217575073242,15.484410285949707,10.247063636779785,429305814
1996-07-17,14.923871994018555,16.351993560791016,14.681092262268066,15.759324073791504,10.428991317749023,557729732
1996-07-18,15.99139404296875,16.54836082458496,15.99139404296875,16.519798278808594,10.93224811553955,424297137
1996-07-19,16.669750213623047,17.348108291625977,16.669750213623047,17.337398529052734,11.473309516906738,196777331
1996-07-22,16.780431747436523,17.687288284301758,16.02352523803711,17.08033561706543,11.303194046020508,202815331
1996-07-23,17.708709716796875,17.937210083007812,16.876829147338867,17.22671890258789,11.400062561035156,244001593
1996-07-24,16.784000396728516,16.784000396728516,15.505831718444824,15.548675537109375,10.289591789245605,223887063
1996-07-25,15.40943431854248,15.637932777404785,14.773920059204102,14.848896026611328,9.82650089263916,296810814
1996-07-26,14.781060218811035,15.095247268676758,14.452591896057129,14.856037139892578,9.831226348876953,267039544
1996-07-29,15.055974006652832,15.584379196166992,14.966715812683105,15.152372360229492,10.027332305908203,221182812
1996-07-30,14.931013107299805,14.995279312133789,14.395466804504395,14.752497673034668,9.76270866394043,205969124
1996-07-31,14.852465629577637,15.477270126342773,14.124123573303223,15.266621589660645,10.102935791015625,209807732
1996-08-01,15.562956809997559,15.709339141845703,14.895310401916504,14.988138198852539,9.918647766113281,286869085
1996-08-02,14.938154220581055,15.098816871643066,14.673951148986816,14.78463077545166,9.783973693847656,181992878
1996-08-05,14.752497673034668,14.84532642364502,14.499006271362305,14.556131362915039,9.632761001586914,114750014
1996-08-06,14.49543571472168,14.959575653076172,14.363334655761719,14.706084251403809,9.731992721557617,165344438
1996-08-07,14.763209342956543,15.102388381958008,14.673951148986816,15.034551620483398,9.949361801147461,152944235
1996-08-08,15.130949974060059,15.223777770996094,14.673951148986816,14.74178695678711,9.755620956420898,143507365
1996-08-09,14.766778945922852,14.952434539794922,14.638248443603516,14.859606742858887,9.833590507507324,118998952
1996-08-12,14.923871994018555,15.034551620483398,14.788201332092285,14.856037139892578,9.831226348876953,96699033
1996-08-13,14.816762924194336,15.063114166259766,14.766778945922852,14.941723823547363,9.887932777404785,98218512
1996-08-14,14.684661865234375,14.959575653076172,14.684661865234375,14.7382173538208,9.753259658813477,86012970
1996-08-15,14.7382173538208,14.7382173538208,14.7382173538208,14.7382173538208,9.753259658813477,0
1996-08-16,14.745356559753418,14.84532642364502,14.606115341186523,14.7382173538208,9.753259658813477,75589490
1996-08-19,14.673951148986816,14.709653854370117,14.002734184265137,14.084851264953613,9.320882797241211,112463795
1996-08-20,13.942038536071777,14.531139373779297,13.863492012023926,14.238373756408691,9.422480583190918,176057109
1996-08-21,14.623967170715332,14.952434539794922,14.531139373779297,14.952434539794922,9.895017623901367,154409096
1996-08-22,15.423714637756348,15.527254104614258,14.97028636932373,15.05954360961914,9.965899467468262,234854615
1996-08-23,15.06668472290039,15.405863761901855,14.995279312133789,15.241629600524902,10.086400032043457,175088705
1996-08-26,15.102388381958008,15.238059043884277,14.88102912902832,14.941723823547363,9.887932777404785,139697466
1996-08-27,14.923871994018555,15.013130187988281,14.709653854370117,14.820334434509277,9.807599067687988,150901692
1996-08-28,14.852465629577637,15.26305103302002,14.852465629577637,15.234489440917969,10.081672668457031,85949250
1996-08-29,15.27733325958252,15.31303596496582,15.05954360961914,15.091676712036133,9.987164497375488,87101813
1996-08-30,15.073824882507324,15.152372360229492,15.002419471740723,15.105957984924316,9.99661636352539,61136941
1996-09-02,15.145231246948242,15.241629600524902,15.073824882507324,15.188075065612793,10.050957679748535,59053085
1996-09-03,15.241629600524902,15.345168113708496,14.716794967651367,14.806052207946777,9.798149108886719,138054049
1996-09-04,14.727505683898926,14.859606742858887,14.64538860321045,14.823904037475586,9.80996036529541,67839450
1996-09-05,14.884598731994629,15.084535598754883,14.884598731994629,15.045263290405273,9.956453323364258,71763485
1996-09-06,15.105957984924316,15.12738037109375,14.859606742858887,14.920302391052246,9.873756408691406,55925901
1996-09-09,14.916731834411621,14.923871994018555,14.745356559753418,14.806052207946777,9.798149108886719,54026903
1996-09-10,14.791770935058594,14.791770935058594,14.584693908691406,14.673951148986816,9.71072769165039,72286550
1996-09-11,14.64538860321045,14.84532642364502,14.431170463562012,14.516858100891113,9.606769561767578,62363027
1996-09-12,14.424030303955078,14.509716987609863,14.17410945892334,14.409749031066895,9.535889625549316,135842053
1996-09-13,14.491866111755371,14.520427703857422,14.249085426330566,14.284788131713867,9.453192710876465,90971931
1996-09-16,14.21338176727295,14.21338176727295,13.66712474822998,13.7742338180542,9.115324020385742,104604521
1996-09-17,13.784944534301758,14.138404846191406,13.767093658447266,13.981311798095703,9.252363204956055,88619190
1996-09-18,13.924186706542969,14.816762924194336,13.906335830688477,14.663240432739258,9.703641891479492,101924078
1996-09-19,14.706084251403809,14.820334434509277,14.066999435424805,14.134835243225098,9.353960990905762,122911083
1996-09-20,14.109843254089355,14.349053382873535,13.995593070983887,14.05628776550293,9.301979064941406,79533831
1996-09-23,13.999163627624512,14.066999435424805,13.720680236816406,13.874202728271484,9.181482315063477,81542063
1996-09-24,13.924186706542969,14.131264686584473,13.888484001159668,13.981311798095703,9.252363204956055,66058090
1996-09-25,14.131264686584473,14.35262393951416,14.031295776367188,14.081280708312988,9.318520545959473,74077014
1996-09-26,14.009875297546387,14.059859275817871,13.745672225952148,13.859922409057617,9.17203140258789,65776601
1996-09-27,13.849210739135742,13.849210739135742,13.363649368286133,13.43505573272705,8.890870094299316,129075823
1996-09-30,13.352937698364258,13.702828407287598,13.238689422607422,13.642132759094238,9.02790641784668,124372443
1996-10-01,13.709968566894531,13.77066421508789,13.463618278503418,13.606430053710938,9.004279136657715,93112505
1996-10-02,13.606430053710938,13.606430053710938,13.606430053710938,13.606430053710938,9.004279136657715,0
1996-10-03,13.745672225952148,13.917046546936035,13.44576644897461,13.545735359191895,8.96411418914795,76332423
1996-10-04,13.620711326599121,13.72782039642334,13.299384117126465,13.617140769958496,9.011367797851562,90045539
1996-10-07,13.649273872375488,13.649273872375488,12.888798713684082,13.352937698364258,8.836527824401855,136064023
1996-10-08,13.288673400878906,13.567156791687012,12.963774681091309,13.410062789916992,8.874329566955566,98353654
1996-10-09,13.567156791687012,13.709968566894531,13.370789527893066,13.585007667541504,8.990104675292969,87678794
1996-10-10,13.545735359191895,13.995593070983887,13.48146915435791,13.949178695678711,9.231097221374512,97229100
1996-10-11,14.013444900512695,14.17410945892334,13.7885160446167,13.931327819824219,9.21928596496582,109148251
1996-10-14,13.799226760864258,13.852781295776367,13.463618278503418,13.520743370056152,8.947574615478516,80836941
1996-10-15,13.43505573272705,13.67426586151123,13.263681411743164,13.48146915435791,8.921584129333496,81102325
1996-10-16,13.713539123535156,13.77780532836914,13.413634300231934,13.460047721862793,8.907407760620117,69650220
1996-10-17,13.3922119140625,13.924186706542969,13.270820617675781,13.806366920471191,9.136590003967285,140337468
1996-10-18,13.888484001159668,14.138404846191406,13.695688247680664,13.909906387329102,9.205109596252441,224713323
1996-10-21,13.909906387329102,13.909906387329102,13.909906387329102,13.909906387329102,9.205109596252441,0
1996-10-22,14.013444900512695,14.673951148986816,14.013444900512695,14.40617847442627,9.533526420593262,202304170
1996-10-23,15.152372360229492,15.330886840820312,14.923871994018555,15.245200157165527,10.088763236999512,160704778
1996-10-24,15.348738670349121,15.773605346679688,14.895310401916504,15.045263290405273,9.956453323364258,332349099
1996-10-25,14.991707801818848,15.370161056518555,14.963146209716797,15.27733325958252,10.110029220581055,153592639
1996-10-28,15.352309226989746,15.423714637756348,15.03098201751709,15.105957984924316,9.99661636352539,99455801
1996-10-29,15.034551620483398,15.423714637756348,14.713225364685059,14.870318412780762,9.840679168701172,127693588
1996-10-30,14.870318412780762,14.870318412780762,14.870318412780762,14.870318412780762,9.840679168701172,0
1996-10-31,14.606115341186523,14.606115341186523,14.252655029296875,14.424030303955078,9.54533863067627,87479932
1996-11-01,14.527568817138672,15.423714637756348,13.956319808959961,14.049147605895996,9.297252655029297,88290087
1996-11-04,13.924186706542969,13.924186706542969,13.33865737915039,13.474328994750977,8.91685962677002,109927597
1996-11-05,13.43505573272705,13.613571166992188,13.13871955871582,13.220836639404297,8.749106407165527,85821810
1996-11-06,12.935213088989258,13.227977752685547,12.578182220458984,13.063743591308594,8.645148277282715,187556829
1996-11-07,13.238689422607422,13.306525230407715,13.067314147949219,13.245828628540039,8.765645027160645,98849410
1996-11-08,13.317234992980957,13.431485176086426,12.888798713684082,13.363649368286133,8.84361457824707,78221618
1996-11-11,13.049463272094727,13.277961730957031,12.910221099853516,13.099447250366211,8.66877555847168,80257159
1996-11-12,13.099447250366211,13.099447250366211,13.099447250366211,13.099447250366211,8.66877555847168,0
1996-11-13,12.9959077835083,13.406493186950684,12.9959077835083,13.331517219543457,8.822351455688477,45788810
1996-11-14,13.281532287597656,13.352937698364258,13.092306137084961,13.156572341918945,8.706579208374023,39507133
1996-11-15,13.113727569580078,13.417203903198242,13.070883750915527,13.324376106262207,8.817625999450684,44802200
1996-11-18,13.388642311096191,13.724249839782715,13.388642311096191,13.688547134399414,9.05862045288086,80271863
1996-11-19,13.720680236816406,13.77780532836914,13.38507080078125,13.517172813415527,8.945210456848145,73780820
1996-11-20,13.531454086303711,13.531454086303711,13.00304889678955,13.05660343170166,8.640423774719238,58160304
1996-11-21,13.035181045532227,13.181564331054688,12.699572563171387,12.828104019165039,8.489209175109863,104842596
1996-11-22,12.688861846923828,12.903079986572266,12.613884925842285,12.699572563171387,8.40415096282959,116036319
1996-11-25,12.656728744506836,13.588579177856445,12.406807899475098,13.306525230407715,8.805811882019043,178636721
1996-11-26,13.538594245910645,13.899194717407227,13.070883750915527,13.524312973022461,8.949936866760254,199106964
1996-11-27,13.067314147949219,13.067314147949219,12.656728744506836,12.96734619140625,8.581356048583984,111226506
1996-11-28,12.9959077835083,13.135149955749512,12.81739330291748,12.899510383605957,8.53646469116211,65010560
1996-11-29,12.98876667022705,13.088735580444336,12.874518394470215,12.945923805236816,8.567176818847656,50367552
1996-12-02,12.870946884155273,13.063743591308594,12.792401313781738,12.913790702819824,8.545915603637695,36584414
1996-12-03,12.853096008300781,13.310094833374023,12.831673622131348,13.017330169677734,8.61443042755127,100093002
1996-12-04,12.9245023727417,12.9245023727417,12.646018028259277,12.835244178771973,8.493931770324707,67483738
1996-12-05,12.717424392700195,13.202985763549805,12.621026039123535,13.05660343170166,8.640423774719238,94568963
1996-12-06,13.120868682861328,13.20655632019043,12.9959077835083,13.078024864196777,8.654598236083984,55741043
1996-12-09,12.9959077835083,13.177993774414062,12.985197067260742,13.05660343170166,8.640423774719238,40691906
1996-12-10,12.9959077835083,13.024470329284668,12.749556541442871,12.831673622131348,8.491570472717285,54942091
1996-12-11,12.885229110717773,13.731390953063965,12.885229110717773,13.72782039642334,9.084610939025879,102271387
1996-12-12,13.852781295776367,13.949178695678711,13.374360084533691,13.4279146194458,8.886144638061523,121457425
1996-12-13,13.360078811645508,13.49575138092041,13.231548309326172,13.431485176086426,8.888506889343262,63268412
1996-12-16,13.517172813415527,13.995593070983887,13.517172813415527,13.909906387329102,9.205109596252441,99308755
1996-12-17,13.888484001159668,14.002734184265137,13.581438064575195,13.724249839782715,9.08225154876709,84415067
1996-12-18,13.924186706542969,14.191960334777832,13.827789306640625,13.92775821685791,9.216925621032715,98869016
1996-12-19,13.888484001159668,14.102702140808105,13.763524055480957,13.934898376464844,9.221647262573242,66845838
1996-12-20,14.109843254089355,14.673951148986816,14.109843254089355,14.566842079162598,9.639845848083496,179511997
1996-12-23,14.63467788696289,14.63467788696289,14.252655029296875,14.349053382873535,9.495721817016602,104062551
1996-12-24,14.30978012084961,14.424030303955078,14.17410945892334,14.320490837097168,9.476819038391113,76416450
1996-12-25,14.320490837097168,14.320490837097168,14.320490837097168,14.320490837097168,9.476819038391113,0
1996-12-26,14.566842079162598,15.048832893371582,14.566842079162598,14.977426528930664,9.911561012268066,72359373
1996-12-27,14.977426528930664,14.977426528930664,14.977426528930664,14.977426528930664,9.911561012268066,0
1996-12-30,14.977426528930664,14.977426528930664,14.977426528930664,14.977426528930664,9.911561012268066,0
1996-12-31,15.048832893371582,15.06668472290039,14.64538860321045,14.756068229675293,9.765071868896484,52186724
1997-01-01,14.959575653076172,15.74504280090332,14.959575653076172,15.666496276855469,10.367560386657715,141420708
1997-01-02,15.705768585205078,15.709339141845703,15.252341270446777,15.295184135437012,10.121841430664062,104297825
1997-01-03,15.177364349365234,15.512972831726074,15.177364349365234,15.473698616027832,10.239973068237305,98256323
1997-01-06,15.566527366638184,15.637932777404785,15.316605567932129,15.373730659484863,10.173820495605469,65774501
1997-01-07,15.359450340270996,15.598660469055176,15.266621589660645,15.480839729309082,10.244699478149414,96430149
1997-01-08,15.848581314086914,16.06279945373535,15.602230072021484,15.734332084655762,10.412452697753906,135386209
1997-01-09,15.620081901550293,15.845010757446289,15.520112991333008,15.698629379272461,10.388829231262207,100819130
1997-01-10,15.959260940551758,16.02352523803711,15.79859733581543,15.894994735717773,10.518774032592773,101562764
1997-01-13,15.709339141845703,15.923558235168457,15.602230072021484,15.870002746582031,10.502235412597656,83641324
1997-01-14,15.994963645935059,16.816133499145508,15.823589324951172,16.5019474029541,10.920434951782227,107571355
1997-01-15,16.780431747436523,17.65872573852539,16.676891326904297,17.65872573852539,11.685952186584473,183709118
1997-01-16,18.897621154785156,18.897621154785156,16.958946228027344,17.21957778930664,11.395339012145996,213098067
